4,0,0,1.055e-06,1.857e-05
5,0,0,2.082e-06,1.8888e-05
6,0,0,5.012e-06,2.224e-05
7,0,0,1.606e-05,3.1714e-05
8,0,0,5.8651e-05,7.5155e-05
9,0,0,0.000233199,0.000249693
10,0,0,0.001217937,0.001237592
11,0,0,0.005228375,0.005246883
12,0,0,0.023812694,0.023830014
13,0,0,0.09798272,0.097998392
14,0,0,0.498569439,0.498580192
4,1,0,4.6289e-05,5.7065e-05
5,1,0,4.4082e-05,5.4804e-05
6,1,0,5.086e-05,6.2809e-05
7,1,0,6.0598e-05,7.2493e-05
8,1,0,9.5356e-05,0.00010787
9,1,0,0.000225026,0.000237354
10,1,0,0.000914232,0.000928394
11,1,0,0.003833054,0.003846944
12,1,0,0.022736942,0.022753428
13,1,0,0.095241757,0.095256331
14,1,0,0.49769707,0.497707657
4,2,0,0.000123058,0.00013374
5,2,0,0.000122754,0.000133474
6,2,0,0.000133819,0.000147551
7,2,0,0.000150027,0.000164675
8,2,0,0.000190781,0.000206216
9,2,0,0.000278074,0.000292452
10,2,0,0.00068854,0.000703623
11,2,0,0.002715996,0.002734424
12,2,0,0.012536652,0.01255374
13,2,0,0.058222707,0.058238242
14,2,0,0.252087732,0.252099888
4,3,0,0.000106631,0.000117157
5,3,0,0.00010971,0.00012032
6,3,0,0.000124735,0.000138241
7,3,0,0.000133662,0.000146179
8,3,0,0.000172437,0.000187805
9,3,0,0.000214246,0.000229831
10,3,0,0.000493204,0.000507942
11,3,0,0.001899218,0.001920034
12,3,0,0.008702908,0.008722559
13,3,0,0.039982578,0.040001041
14,3,0,0.179966568,0.179985798
4,4,0,0.000115922,0.000126402
5,4,0,0.000120538,0.000131282
6,4,0,0.00011765,0.000128342
7,4,0,0.000136898,0.000149298
8,4,0,0.000194987,0.000213022
9,4,0,0.000261658,0.0002789
10,4,0,0.000403546,0.000419215
11,4,0,0.001285032,0.001299867
12,4,0,0.005703475,0.00572786
13,4,0,0.027150388,0.027164628
14,4,0,0.140136357,0.140148777
4,5,0,0.000125319,0.000135893
5,5,0,0.000148884,0.00015943
6,5,0,0.000133415,0.000144791
7,5,0,0.000149641,0.000162822
8,5,0,0.000160803,0.000174737
9,5,0,0.000202174,0.000216117
10,5,0,0.000353213,0.000366304
11,5,0,0.001184098,0.001196772
12,5,0,0.00487456,0.004887685
13,5,0,0.023004358,0.023016929
14,5,0,0.110761606,0.110773415
4,6,0,0.000139516,0.000150106
5,6,0,0.000155848,0.000167251
6,6,0,0.000205949,0.000218783
7,6,0,0.000211189,0.000224263
8,6,0,0.00020941,0.000222391
9,6,0,0.000211583,0.000225106
10,6,0,0.000306445,0.000319311
11,6,0,0.000802679,0.000816016
12,6,0,0.003032025,0.003044173
13,6,0,0.016083756,0.01609569
14,6,0,0.097391532,0.097402881
4,7,0,0.000164334,0.000174925
5,7,0,0.00015217,0.000163025
6,7,0,0.00019008,0.00020082
7,7,0,0.000188567,0.000199308
8,7,0,0.000171378,0.000182438
9,7,0,0.000214048,0.000225261
10,7,0,0.000311135,0.000322536
11,7,0,0.000781972,0.000793366
12,7,0,0.002921902,0.002933436
13,7,0,0.013985459,0.013997054
14,7,0,0.082459841,0.082471901
4,0,1,7.18e-07,1.2458e-05
5,0,1,1.288e-06,1.249e-05
6,0,1,3.336e-06,1.536e-05
7,0,1,1.2329e-05,3.5662e-05
8,0,1,8.3541e-05,0.000101607
9,0,1,0.000273217,0.000291695
10,0,1,0.001060727,0.00107819
11,0,1,0.00492015,0.004937819
12,0,1,0.02255038,0.022567013
13,0,1,0.10171424,0.101730854
14,0,1,0.498925427,0.498936417
4,1,1,4.4915e-05,5.5451e-05
5,1,1,4.3241e-05,5.3852e-05
6,1,1,4.5172e-05,5.5706e-05
7,1,1,5.984e-05,7.1267e-05
8,1,1,0.000153204,0.000171446
9,1,1,0.00032999,0.000347252
10,1,1,0.001133786,0.001150852
11,1,1,0.005714457,0.005734232
12,1,1,0.026788663,0.026808335
13,1,1,0.10196865,0.101985086
14,1,1,0.512378098,0.512394855
4,2,1,0.000125103,0.000136472
5,2,1,0.000122988,0.000134899
6,2,1,0.000131293,0.000143237
7,2,1,0.000136934,0.000148655
8,2,1,0.000220187,0.000238848
9,2,1,0.000336598,0.000354701
10,2,1,0.000788055,0.000805758
11,2,1,0.003167166,0.003190156
12,2,1,0.014091696,0.014111209
13,2,1,0.061660737,0.061679413
14,2,1,0.253031126,0.253042976
4,3,1,0.000128725,0.000140927
5,3,1,0.00013675,0.000149101
6,3,1,0.000158057,0.000174752
7,3,1,0.000141503,0.000157521
8,3,1,0.000167355,0.000184855
9,3,1,0.00026365,0.000279489
10,3,1,0.000571426,0.000587628
11,3,1,0.001813098,0.001828518
12,3,1,0.007914624,0.007935586
13,3,1,0.03814982,0.038163327
14,3,1,0.179479458,0.179490943
4,4,1,0.000125551,0.000136159
5,4,1,0.000108401,0.000119223
6,4,1,0.000152712,0.000168666
7,4,1,0.000159583,0.000175259
8,4,1,0.000181588,0.000196134
9,4,1,0.000200053,0.000214189
10,4,1,0.000459989,0.000473575
11,4,1,0.001234156,0.001248001
12,4,1,0.005168983,0.005182653
13,4,1,0.02939179,0.029405142
14,4,1,0.141939383,0.141952295
4,5,1,0.0001264,0.00013705
5,5,1,0.000128836,0.000139861
6,5,1,0.000128665,0.000139513
7,5,1,0.000142066,0.000153362
8,5,1,0.000148269,0.000159599
9,5,1,0.000200402,0.000211685
10,5,1,0.000392274,0.000404217
11,5,1,0.001193081,0.001205389
12,5,1,0.004968718,0.004980782
13,5,1,0.021611573,0.021623198
14,5,1,0.11133603,0.111346997
4,6,1,0.000145427,0.000156172
5,6,1,0.000151868,0.000162644
6,6,1,0.000145648,0.000156556
7,6,1,0.000171128,0.00018184
8,6,1,0.000160505,0.00017134
9,6,1,0.000273423,0.00029453
10,6,1,0.000404415,0.0004235
11,6,1,0.001126551,0.001144479
12,6,1,0.004473841,0.004490816
13,6,1,0.021372804,0.021390885
14,6,1,0.101824226,0.101838772
4,7,1,0.000170316,0.000181764
5,7,1,0.000176446,0.000188345
6,7,1,0.000182608,0.000194676
7,7,1,0.000182103,0.000209027
8,7,1,0.000229269,0.000250106
9,7,1,0.000290128,0.000310038
10,7,1,0.000421268,0.00043995
11,7,1,0.000946321,0.000964798
12,7,1,0.003946596,0.003963914
13,7,1,0.020088469,0.020105897
14,7,1,0.098669294,0.098690199
4,0,2,7.5e-07,1.4342e-05
5,0,2,1.72e-06,1.6186e-05
6,0,2,4.398e-06,1.8833e-05
7,0,2,1.5268e-05,2.9697e-05
8,0,2,5.563e-05,7.0863e-05
9,0,2,0.000219957,0.000235518
10,0,2,0.00099428,0.001011015
11,0,2,0.004358748,0.004374293
12,0,2,0.020422722,0.020437699
13,0,2,0.088729708,0.088742564
14,0,2,0.498344379,0.498362404
4,1,2,4.899e-05,5.9738e-05
5,1,2,4.5946e-05,5.6681e-05
6,1,2,4.8358e-05,5.909e-05
7,1,2,7.5274e-05,8.9763e-05
8,1,2,0.000105545,0.00011942
9,1,2,0.000287388,0.000302792
10,1,2,0.000753046,0.000765134
11,1,2,0.005710278,0.005730257
12,1,2,0.026891093,0.026910761
13,1,2,0.099462297,0.099478494
14,1,2,0.497672745,0.497683512
4,2,2,0.000115969,0.000126742
5,2,2,0.000117387,0.000128265
6,2,2,0.000151187,0.000170818
7,2,2,0.000172736,0.000191716
8,2,2,0.000210274,0.000227431
9,2,2,0.000248451,0.000264506
10,2,2,0.000648553,0.000664688
11,2,2,0.002400417,0.002417694
12,2,2,0.011702347,0.01171862
13,2,2,0.055805363,0.055826105
14,2,2,0.256229108,0.256243529
4,3,2,0.00011863,0.000129341
5,3,2,0.000142039,0.000155839
6,3,2,0.000149851,0.000163714
7,3,2,0.000172213,0.000190618
8,3,2,0.000181221,0.000198436
9,3,2,0.000247401,0.000263953
10,3,2,0.000517802,0.000541197
11,3,2,0.001566326,0.001582046
12,3,2,0.007824717,0.007842084
13,3,2,0.037258225,0.037274714
14,3,2,0.179102482,0.179116442
4,4,2,0.000118714,0.000129327
5,4,2,0.000146163,0.000156928
6,4,2,0.000194891,0.000214144
7,4,2,0.0001745,0.000192674
8,4,2,0.000200465,0.000219053
9,4,2,0.000249346,0.00027741
10,4,2,0.000443077,0.000460384
11,4,2,0.001395424,0.001411791
12,4,2,0.006440726,0.00645635
13,4,2,0.028915529,0.028930575
14,4,2,0.140801224,0.140814772
4,5,2,0.000132018,0.000142759
5,5,2,0.000196226,0.000216953
6,5,2,0.000202576,0.000221804
7,5,2,0.000251981,0.000274275
8,5,2,0.000246467,0.00026722
9,5,2,0.000290441,0.000309806
10,5,2,0.000366721,0.000380599
11,5,2,0.001351151,0.001369935
12,5,2,0.005526621,0.005544046
13,5,2,0.027191107,0.027207716
14,5,2,0.116875482,0.116889989
4,6,2,0.000147465,0.000158063
5,6,2,0.000138176,0.000148731
6,6,2,0.000156411,0.000167097
7,6,2,0.000158822,0.000169471
8,6,2,0.000160125,0.000171405
9,6,2,0.00018836,0.000199374
10,6,2,0.000342793,0.000354381
11,6,2,0.000984564,0.000996461
12,6,2,0.00481908,0.00483082
13,6,2,0.022103844,0.022115214
14,6,2,0.106253348,0.10626704
4,7,2,0.000139984,0.000150598
5,7,2,0.000159591,0.000171571
6,7,2,0.000146767,0.000157572
7,7,2,0.000160066,0.000170908
8,7,2,0.00018361,0.000195313
9,7,2,0.000206319,0.000218034
10,7,2,0.000397539,0.000413597
11,7,2,0.001015687,0.001029955
12,7,2,0.003570996,0.003585282
13,7,2,0.01880231,0.01881923
14,7,2,0.08395073,0.083965803
4,0,3,6.04e-07,1.131e-05
5,0,3,1.291e-06,1.2188e-05
6,0,3,3.104e-06,1.3783e-05
