4,0,0,3.8223e-05,4.9746e-05
5,0,0,3.9431e-05,5.0435e-05
6,0,0,4.772e-05,6.559e-05
7,0,0,9.1705e-05,0.000102563
8,0,0,0.000252477,0.000263461
9,0,0,0.001180866,0.001191779
10,0,0,0.004992772,0.005003787
11,0,0,0.028497011,0.02850794
12,0,0,0.124367757,0.124378675
13,0,0,0.802711106,0.802719883
14,0,0,5.133223026,5.133234411
4,1,0,5.6112e-05,6.6162e-05
5,1,0,5.8451e-05,6.7478e-05
6,1,0,7.981e-05,8.8825e-05
7,1,0,0.000146471,0.000155505
8,1,0,0.000308759,0.000317629
9,1,0,0.001119552,0.001128542
10,1,0,0.004396622,0.004405787
11,1,0,0.022852371,0.022861374
12,1,0,0.115628451,0.115636948
13,1,0,0.798305765,0.798314281
14,1,0,5.31763215,5.317641543
4,2,0,0.000135056,0.000145294
5,2,0,0.000138882,0.000147339
6,2,0,0.000161139,0.000169628
7,2,0,0.000185977,0.000194542
8,2,0,0.000421116,0.000429747
9,2,0,0.000820317,0.00082944
10,2,0,0.002761219,0.002769794
11,2,0,0.015314743,0.015323971
12,2,0,0.061250993,0.061259456
13,2,0,0.438964376,0.438972949
14,2,0,2.92086999,2.920882367
4,3,0,0.000120339,0.000129215
5,3,0,0.000169722,0.00017882
6,3,0,0.000275298,0.000287395
7,3,0,0.00024015,0.000250186
8,3,0,0.000267971,0.00027671
9,3,0,0.000524651,0.00053319
10,3,0,0.00204677,0.002055286
11,3,0,0.011981899,0.011991531
12,3,0,0.049524495,0.049533458
13,3,0,0.330515269,0.330523688
14,3,0,2.305071719,2.305080546
4,4,0,0.000185136,0.000197392
5,4,0,0.000209943,0.000220116
6,4,0,0.000206114,0.000215195
7,4,0,0.000248399,0.000257744
8,4,0,0.000344775,0.00035389
9,4,0,0.000663096,0.000672232
10,4,0,0.001863597,0.001872855
11,4,0,0.008800893,0.008810219
12,4,0,0.046377924,0.046387401
13,4,0,0.245416416,0.245425601
14,4,0,1.612095566,1.612107026
4,5,0,0.000204329,0.000213568
5,5,0,0.000187361,0.00019643
6,5,0,0.000197796,0.000206709
7,5,0,0.000267297,0.000276433
8,5,0,0.000349681,0.000358769
9,5,0,0.000621342,0.000648224
10,5,0,0.00149383,0.001503029
11,5,0,0.008327353,0.008336741
12,5,0,0.04076942,0.040778674
13,5,0,0.245435712,0.245444754
14,5,0,1.595332873,1.595342218
4,6,0,0.000152748,0.000161381
5,6,0,0.000232235,0.000240942
6,6,0,0.000221026,0.000229711
7,6,0,0.000299384,0.000324764
8,6,0,0.000528958,0.000543588
9,6,0,0.000739093,0.000755133
10,6,0,0.002184238,0.002199193
11,6,0,0.008876193,0.008894811
12,6,0,0.039345381,0.03935947
13,6,0,0.231989531,0.232001921
14,6,0,1.536265011,1.536274396
4,7,0,0.000234244,0.000243394
5,7,0,0.000228887,0.000238036
6,7,0,0.000268388,0.000277424
7,7,0,0.000308185,0.000317288
8,7,0,0.00036219,0.000371629
9,7,0,0.000622239,0.000631982
10,7,0,0.001520114,0.001529937
11,7,0,0.005358175,0.005367633
12,7,0,0.025322772,0.025332158
13,7,0,0.15017142,0.150181408
14,7,0,0.892221166,0.892231433
4,8,0,0.000242226,0.000252099
5,8,0,0.000244962,0.000254006
6,8,0,0.000299311,0.00030842
7,8,0,0.000344318,0.000353381
8,8,0,0.000399591,0.000408635
9,8,0,0.000715716,0.00072494
10,8,0,0.001572259,0.001581645
11,8,0,0.005478275,0.005487658
12,8,0,0.026019782,0.026028904
13,8,0,0.162654465,0.162663786
14,8,0,0.965585365,0.965595189
4,9,0,0.000286328,0.000295623
5,9,0,0.000281667,0.000290702
6,9,0,0.000291534,0.000300474
7,9,0,0.00036468,0.000373874
8,9,0,0.000421096,0.000430089
9,9,0,0.000713208,0.000722295
10,9,0,0.00152236,0.001531508
11,9,0,0.005566618,0.005575687
12,9,0,0.025887712,0.025897366
13,9,0,0.156772471,0.156782467
14,9,0,0.938347784,0.938356889
4,10,0,0.000239461,0.000248631
5,10,0,0.000246206,0.000254817
6,10,0,0.000257831,0.000266594
7,10,0,0.00030255,0.000311262
8,10,0,0.000490432,0.00050469
9,10,0,0.00391266,0.003931245
10,10,0,0.001578183,0.001588583
11,10,0,0.005651643,0.005662811
12,10,0,0.029597498,0.02960687
13,10,0,0.157705511,0.157715093
14,10,0,1.015866064,1.015875607
4,0,1,3.0193e-05,3.9203e-05
5,0,1,3.1797e-05,4.0741e-05
6,0,1,3.908e-05,4.7985e-05
7,0,1,7.5208e-05,8.4239e-05
8,0,1,0.000204625,0.00021356
9,0,1,0.000960793,0.000969771
10,0,1,0.004054136,0.004063054
11,0,1,0.023072392,0.023081362
12,0,1,0.118992744,0.119001738
13,0,1,0.824296796,0.824305794
14,0,1,5.233236744,5.233245909
4,1,1,5.271e-05,6.2275e-05
5,1,1,5.8246e-05,6.7207e-05
6,1,1,8.3344e-05,9.2251e-05
7,1,1,0.000142949,0.000151963
8,1,1,0.000308523,0.000317534
9,1,1,0.001121134,0.00113006
10,1,1,0.004264029,0.004273074
11,1,1,0.023288523,0.023297497
12,1,1,0.118906082,0.118915011
13,1,1,0.827559742,0.827568765
14,1,1,5.486275658,5.486290773
4,2,1,0.000143746,0.0001543
5,2,1,0.000181241,0.00019247
6,2,1,0.000162274,0.000173259
7,2,1,0.00019923,0.000210257
8,2,1,0.000289665,0.000300681
9,2,1,0.00081329,0.000824262
10,2,1,0.003020508,0.003031559
11,2,1,0.014002848,0.014013755
12,2,1,0.066538148,0.06654904
13,2,1,0.469626192,0.469635586
14,2,1,3.034670077,3.034684265
4,3,1,0.000147017,0.000156438
5,3,1,0.000158475,0.00016768
6,3,1,0.000191314,0.000200638
7,3,1,0.000242052,0.000251293
8,3,1,0.000394177,0.000408363
9,3,1,0.000719518,0.00073247
10,3,1,0.002416198,0.002434976
11,3,1,0.010043732,0.01005561
12,3,1,0.050593346,0.050604739
13,3,1,0.378054784,0.378065636
14,3,1,2.23842649,2.238435854
4,4,1,0.000179306,0.000187934
5,4,1,0.000215716,0.000224671
6,4,1,0.000232569,0.000248659
7,4,1,0.000343393,0.000354104
8,4,1,0.000355657,0.000365258
9,4,1,0.000670065,0.000679269
10,4,1,0.001925497,0.001936468
11,4,1,0.009763112,0.009774554
12,4,1,0.050640411,0.050649042
13,4,1,0.28144867,0.281463461
14,4,1,1.719403732,1.719414769
4,5,1,0.000142035,0.000150764
5,5,1,0.000144391,0.000152947
6,5,1,0.000252567,0.000262165
7,5,1,0.000252648,0.000261418
8,5,1,0.000299682,0.000308346
9,5,1,0.000565037,0.00057369
10,5,1,0.001279872,0.001288419
11,5,1,0.007404986,0.00741396
12,5,1,0.039549127,0.039563205
13,5,1,0.248309674,0.248318309
14,5,1,1.641793006,1.641803134
4,6,1,0.000219214,0.000228856
5,6,1,0.000240909,0.000250497
6,6,1,0.000258838,0.000268317
7,6,1,0.000302463,0.000311974
8,6,1,0.000382409,0.000391695
9,6,1,0.001567838,0.001577262
10,6,1,0.003201389,0.003210784
11,6,1,0.007902264,0.007911481
12,6,1,0.026615604,0.02662497
13,6,1,0.223295825,0.223305391
14,6,1,1.476169412,1.476178424
4,7,1,0.000233934,0.000243348
5,7,1,0.000253594,0.000263044
6,7,1,0.000271775,0.000281428
7,7,1,0.000320249,0.000329614
8,7,1,0.000379262,0.00038872
9,7,1,0.000684314,0.000693863
10,7,1,0.001495001,0.001504283
11,7,1,0.006457326,0.006466769
12,7,1,0.02610917,0.026118677
13,7,1,0.163142098,0.163151581
14,7,1,0.943189708,0.943199066
4,8,1,0.000218486,0.000227321
5,8,1,0.000250314,0.000260689
6,8,1,0.000255973,0.000264583
7,8,1,0.000320221,0.000328758
8,8,1,0.000353278,0.000361792
9,8,1,0.000672899,0.000681427
10,8,1,0.002314921,0.0023235
11,8,1,0.006281575,0.006290763
12,8,1,0.041398736,0.041407331
13,8,1,0.143441219,0.143464855
14,8,1,0.988789098,0.988799468
4,9,1,0.000261943,0.000271305
5,9,1,0.000252184,0.000261488
6,9,1,0.000274781,0.000284058
7,9,1,0.000308626,0.000318
8,9,1,0.000418197,0.000427558
9,9,1,0.000704537,0.000713671
10,9,1,0.001577824,0.001587218
11,9,1,0.005504183,0.005513531
12,9,1,0.026140452,0.026150194
13,9,1,0.163716218,0.163725805
14,9,1,0.994400922,0.994410463
4,10,1,0.000259691,0.000269262
5,10,1,0.000281186,0.000290431
6,10,1,0.000268016,0.000277723
7,10,1,0.000345572,0.000354902
8,10,1,0.000420785,0.000430099
9,10,1,0.000725848,0.000735246
10,10,1,0.001528908,0.001538304
11,10,1,0.005560124,0.005569738
12,10,1,0.026194198,0.02620358
13,10,1,0.165408257,0.165417609
14,10,1,0.971153989,0.971163869
4,0,2,3.073e-05,4.0165e-05
5,0,2,3.0698e-05,3.9096e-05
6,0,2,4.226e-05,6.2283e-05
7,0,2,7.8825e-05,8.8014e-05
8,0,2,0.000218321,0.000230984
9,0,2,0.001466787,0.001481325
10,0,2,0.005672209,0.005684837
11,0,2,0.024786664,0.0247974
12,0,2,0.123398703,0.123408219
13,0,2,0.85049422,0.850503814
14,0,2,5.138637871,5.138647833
4,1,2,5.5142e-05,6.4775e-05
5,1,2,6.006e-05,6.9178e-05
6,1,2,8.1148e-05,9.0323e-05
7,1,2,0.000152117,0.000161238
8,1,2,0.000318789,0.000328008
9,1,2,0.00115939,0.001168519
10,1,2,0.004497905,0.004507133
11,1,2,0.0242892,0.024298305
12,1,2,0.123391803,0.123400943
13,1,2,0.902280204,0.902293124
14,1,2,5.301302988,5.30131503
4,2,2,0.000126854,0.000136825
5,2,2,0.000131479,0.000140698
6,2,2,0.000140542,0.000149751
7,2,2,0.000182858,0.000192031
8,2,2,0.000264947,0.000274234
9,2,2,0.000696267,0.00070556
10,2,2,0.002604601,0.002613895
11,2,2,0.013386703,0.013395868
12,2,2,0.067493178,0.0675025
13,2,2,0.479740335,0.47974981
14,2,2,2.979508315,2.979517515
4,3,2,0.000144354,0.000153695
5,3,2,0.000178066,0.000187269
6,3,2,0.000211864,0.000221114
7,3,2,0.000187805,0.000197347
8,3,2,0.000299296,0.000308897
9,3,2,0.000643569,0.000653067
10,3,2,0.002205963,0.002215661
11,3,2,0.009766848,0.009776118
12,3,2,0.04779976,0.04780905
13,3,2,0.358300874,0.358310143
14,3,2,2.197587186,2.197596701
4,4,2,0.000190333,0.00020792
5,4,2,0.000202228,0.000213807
6,4,2,0.000195658,0.000205214
7,4,2,0.000260042,0.000269183
8,4,2,0.000372653,0.000381925
9,4,2,0.000631114,0.000640668
10,4,2,0.001926812,0.001936255
11,4,2,0.008946565,0.008956113
12,4,2,0.04464064,0.044649946
13,4,2,0.266795346,0.266804584
14,4,2,1.724374796,1.7243842
4,5,2,0.000171902,0.000181226
5,5,2,0.000195151,0.000204396
6,5,2,0.00020548,0.00021476
